city,date,time,datetime,temp_c,temp_f,model,time_period,comparison_pair,month,month_name,season,actual_temp_f,has_actual_temp
los_angeles,2023-07-23,18:00,2023-07-23T18:00,21.3,70.34,NOA_blend_equivalent,evening,2023-07-24,7,July,Summer,77.72,True
denver,2023-07-25,06:00,2023-07-25T06:00,17.8,64.04,NOA_blend_equivalent,morning,2023-07-25,7,July,Summer,93.74,True
denver,2023-07-24,18:00,2023-07-24T18:00,34.3,93.74,NOA_blend_equivalent,evening,2023-07-25,7,July,Summer,93.56,True
miami,2023-07-25,06:00,2023-07-25T06:00,28.6,83.48,NOA_blend_equivalent,morning,2023-07-25,7,July,Summer,93.38,True
miami,2023-07-24,18:00,2023-07-24T18:00,33.5,92.3,NOA_blend_equivalent,evening,2023-07-25,7,July,Summer,93.2,True
chicago,2023-07-25,06:00,2023-07-25T06:00,20.3,68.54,NOA_blend_equivalent,morning,2023-07-25,7,July,Summer,89.78,True
chicago,2023-07-24,18:00,2023-07-24T18:00,28.1,82.58,NOA_blend_equivalent,evening,2023-07-25,7,July,Summer,86.0,True
los_angeles,2023-07-25,06:00,2023-07-25T06:00,18.2,64.75999999999999,NOA_blend_equivalent,morning,2023-07-25,7,July,Summer,78.98,True
los_angeles,2023-07-24,18:00,2023-07-24T18:00,22.6,72.68,NOA_blend_equivalent,evening,2023-07-25,7,July,Summer,76.46,True
denver,2023-07-26,06:00,2023-07-26T06:00,18.8,65.84,NOA_blend_equivalent,morning,2023-07-26,7,July,Summer,89.6,True
denver,2023-07-25,18:00,2023-07-25T18:00,28.0,82.4,NOA_blend_equivalent,evening,2023-07-26,7,July,Summer,93.74,True
miami,2023-07-26,06:00,2023-07-26T06:00,28.1,82.58,NOA_blend_equivalent,morning,2023-07-26,7,July,Summer,86.72,True
miami,2023-07-25,18:00,2023-07-25T18:00,32.9,91.22,NOA_blend_equivalent,evening,2023-07-26,7,July,Summer,93.38,True
chicago,2023-07-26,06:00,2023-07-26T06:00,24.7,76.46,NOA_blend_equivalent,morning,2023-07-26,7,July,Summer,89.41999999999999,True
chicago,2023-07-25,18:00,2023-07-25T18:00,30.5,86.9,NOA_blend_equivalent,evening,2023-07-26,7,July,Summer,89.78,True
los_angeles,2023-07-26,06:00,2023-07-26T06:00,17.5,63.5,NOA_blend_equivalent,morning,2023-07-26,7,July,Summer,82.75999999999999,True
los_angeles,2023-07-25,18:00,2023-07-25T18:00,24.1,75.38,NOA_blend_equivalent,evening,2023-07-26,7,July,Summer,78.98,True
denver,2023-07-27,06:00,2023-07-27T06:00,16.6,61.88,NOA_blend_equivalent,morning,2023-07-27,7,July,Summer,91.94,True
denver,2023-07-26,18:00,2023-07-26T18:00,22.3,72.14,NOA_blend_equivalent,evening,2023-07-27,7,July,Summer,89.6,True
miami,2023-07-27,06:00,2023-07-27T06:00,24.9,76.82,NOA_blend_equivalent,morning,2023-07-27,7,July,Summer,86.18,True
miami,2023-07-26,18:00,2023-07-26T18:00,30.1,86.18,NOA_blend_equivalent,evening,2023-07-27,7,July,Summer,86.72,True
chicago,2023-07-27,06:00,2023-07-27T06:00,22.6,72.68,NOA_blend_equivalent,morning,2023-07-27,7,July,Summer,87.61999999999999,True
chicago,2023-07-26,18:00,2023-07-26T18:00,30.2,86.36,NOA_blend_equivalent,evening,2023-07-27,7,July,Summer,89.41999999999999,True
los_angeles,2023-07-27,06:00,2023-07-27T06:00,17.6,63.68,NOA_blend_equivalent,morning,2023-07-27,7,July,Summer,81.86,True
los_angeles,2023-07-26,18:00,2023-07-26T18:00,24.2,75.56,NOA_blend_equivalent,evening,2023-07-27,7,July,Summer,82.75999999999999,True
denver,2023-07-28,06:00,2023-07-28T06:00,17.2,62.96,NOA_blend_equivalent,morning,2023-07-28,7,July,Summer,90.68,True
denver,2023-07-27,18:00,2023-07-27T18:00,32.1,89.78,NOA_blend_equivalent,evening,2023-07-28,7,July,Summer,91.94,True
miami,2023-07-28,06:00,2023-07-28T06:00,26.8,80.24000000000001,NOA_blend_equivalent,morning,2023-07-28,7,July,Summer,86.9,True
miami,2023-07-27,18:00,2023-07-27T18:00,28.8,83.84,NOA_blend_equivalent,evening,2023-07-28,7,July,Summer,86.18,True
chicago,2023-07-28,06:00,2023-07-28T06:00,21.8,71.24000000000001,NOA_blend_equivalent,morning,2023-07-28,7,July,Summer,91.4,True
chicago,2023-07-27,18:00,2023-07-27T18:00,31.8,89.24,NOA_blend_equivalent,evening,2023-07-28,7,July,Summer,87.61999999999999,True
los_angeles,2023-07-28,06:00,2023-07-28T06:00,18.6,65.48,NOA_blend_equivalent,morning,2023-07-28,7,July,Summer,80.42,True
los_angeles,2023-07-27,18:00,2023-07-27T18:00,23.6,74.48,NOA_blend_equivalent,evening,2023-07-28,7,July,Summer,81.86,True
denver,2023-07-29,06:00,2023-07-29T06:00,15.2,59.36,NOA_blend_equivalent,morning,2023-07-29,7,July,Summer,87.98,True
denver,2023-07-28,18:00,2023-07-28T18:00,28.3,82.94,NOA_blend_equivalent,evening,2023-07-29,7,July,Summer,90.68,True
miami,2023-07-29,06:00,2023-07-29T06:00,27.1,80.78,NOA_blend_equivalent,morning,2023-07-29,7,July,Summer,89.96000000000001,True
miami,2023-07-28,18:00,2023-07-28T18:00,30.2,86.36,NOA_blend_equivalent,evening,2023-07-29,7,July,Summer,86.9,True
chicago,2023-07-29,06:00,2023-07-29T06:00,20.5,68.9,NOA_blend_equivalent,morning,2023-07-29,7,July,Summer,78.44,True
chicago,2023-07-28,18:00,2023-07-28T18:00,30.1,86.18,NOA_blend_equivalent,evening,2023-07-29,7,July,Summer,91.4,True
los_angeles,2023-07-29,06:00,2023-07-29T06:00,18.1,64.58,NOA_blend_equivalent,morning,2023-07-29,7,July,Summer,81.32,True
los_angeles,2023-07-28,18:00,2023-07-28T18:00,22.7,72.86,NOA_blend_equivalent,evening,2023-07-29,7,July,Summer,80.42,True
denver,2023-07-30,06:00,2023-07-30T06:00,15.6,60.08,NOA_blend_equivalent,morning,2023-07-30,7,July,Summer,90.14,True
denver,2023-07-29,18:00,2023-07-29T18:00,27.0,80.6,NOA_blend_equivalent,evening,2023-07-30,7,July,Summer,87.98,True
miami,2023-07-30,06:00,2023-07-30T06:00,26.8,80.24000000000001,NOA_blend_equivalent,morning,2023-07-30,7,July,Summer,88.88000000000001,True
miami,2023-07-29,18:00,2023-07-29T18:00,33.2,91.76,NOA_blend_equivalent,evening,2023-07-30,7,July,Summer,89.96000000000001,True
chicago,2023-07-30,06:00,2023-07-30T06:00,18.4,65.12,NOA_blend_equivalent,morning,2023-07-30,7,July,Summer,76.46,True
chicago,2023-07-29,18:00,2023-07-29T18:00,24.7,76.46,NOA_blend_equivalent,evening,2023-07-30,7,July,Summer,78.44,True
los_angeles,2023-07-30,06:00,2023-07-30T06:00,19.0,66.2,NOA_blend_equivalent,morning,2023-07-30,7,July,Summer,81.32,True
los_angeles,2023-07-29,18:00,2023-07-29T18:00,22.7,72.86,NOA_blend_equivalent,evening,2023-07-30,7,July,Summer,81.32,True
denver,2023-07-31,06:00,2023-07-31T06:00,19.0,66.2,NOA_blend_equivalent,morning,2023-07-31,7,July,Summer,83.84,True
denver,2023-07-30,18:00,2023-07-30T18:00,31.2,88.16,NOA_blend_equivalent,evening,2023-07-31,7,July,Summer,90.14,True
miami,2023-07-31,06:00,2023-07-31T06:00,27.8,82.04,NOA_blend_equivalent,morning,2023-07-31,7,July,Summer,93.02,True
miami,2023-07-30,18:00,2023-07-30T18:00,33.3,91.94,NOA_blend_equivalent,evening,2023-07-31,7,July,Summer,88.88000000000001,True
chicago,2023-07-31,06:00,2023-07-31T06:00,17.2,62.96,NOA_blend_equivalent,morning,2023-07-31,7,July,Summer,80.78,True
chicago,2023-07-30,18:00,2023-07-30T18:00,24.5,76.1,NOA_blend_equivalent,evening,2023-07-31,7,July,Summer,76.46,True
los_angeles,2023-07-31,06:00,2023-07-31T06:00,20.3,68.54,NOA_blend_equivalent,morning,2023-07-31,7,July,Summer,89.6,True
los_angeles,2023-07-30,18:00,2023-07-30T18:00,23.9,75.02,NOA_blend_equivalent,evening,2023-07-31,7,July,Summer,81.32,True
denver,2023-08-01,06:00,2023-08-01T06:00,17.3,63.14,NOA_blend_equivalent,morning,2023-08-01,8,August,Summer,86.0,True
denver,2023-07-31,18:00,2023-07-31T18:00,27.8,82.04,NOA_blend_equivalent,evening,2023-08-01,7,July,Summer,83.84,True
miami,2023-08-01,06:00,2023-08-01T06:00,27.2,80.96,NOA_blend_equivalent,morning,2023-08-01,8,August,Summer,90.32,True
miami,2023-07-31,18:00,2023-07-31T18:00,32.4,90.32,NOA_blend_equivalent,evening,2023-08-01,7,July,Summer,93.02,True
chicago,2023-08-01,06:00,2023-08-01T06:00,20.0,68.0,NOA_blend_equivalent,morning,2023-08-01,8,August,Summer,82.75999999999999,True
chicago,2023-07-31,18:00,2023-07-31T18:00,25.6,78.08,NOA_blend_equivalent,evening,2023-08-01,7,July,Summer,80.78,True
los_angeles,2023-08-01,06:00,2023-08-01T06:00,20.2,68.36,NOA_blend_equivalent,morning,2023-08-01,8,August,Summer,80.06,True
los_angeles,2023-07-31,18:00,2023-07-31T18:00,23.2,73.75999999999999,NOA_blend_equivalent,evening,2023-08-01,7,July,Summer,89.6,True
denver,2023-08-02,06:00,2023-08-02T06:00,16.7,62.06,NOA_blend_equivalent,morning,2023-08-02,8,August,Summer,82.22,True
denver,2023-08-01,18:00,2023-08-01T18:00,24.7,76.46,NOA_blend_equivalent,evening,2023-08-02,8,August,Summer,86.0,True
miami,2023-08-02,06:00,2023-08-02T06:00,26.8,80.24000000000001,NOA_blend_equivalent,morning,2023-08-02,8,August,Summer,90.5,True
miami,2023-08-01,18:00,2023-08-01T18:00,30.1,86.18,NOA_blend_equivalent,evening,2023-08-02,8,August,Summer,90.32,True
chicago,2023-08-02,06:00,2023-08-02T06:00,20.0,68.0,NOA_blend_equivalent,morning,2023-08-02,8,August,Summer,83.3,True
chicago,2023-08-01,18:00,2023-08-01T18:00,27.8,82.04,NOA_blend_equivalent,evening,2023-08-02,8,August,Summer,82.75999999999999,True
los_angeles,2023-08-02,06:00,2023-08-02T06:00,17.8,64.04,NOA_blend_equivalent,morning,2023-08-02,8,August,Summer,76.64,True
los_angeles,2023-08-01,18:00,2023-08-01T18:00,23.0,73.4,NOA_blend_equivalent,evening,2023-08-02,8,August,Summer,80.06,True
denver,2023-08-03,06:00,2023-08-03T06:00,16.0,60.8,NOA_blend_equivalent,morning,2023-08-03,8,August,Summer,82.75999999999999,True
denver,2023-08-02,18:00,2023-08-02T18:00,28.4,83.12,NOA_blend_equivalent,evening,2023-08-03,8,August,Summer,82.22,True
miami,2023-08-03,06:00,2023-08-03T06:00,26.9,80.42,NOA_blend_equivalent,morning,2023-08-03,8,August,Summer,89.24,True
miami,2023-08-02,18:00,2023-08-02T18:00,27.7,81.86,NOA_blend_equivalent,evening,2023-08-03,8,August,Summer,90.5,True
chicago,2023-08-03,06:00,2023-08-03T06:00,18.3,64.94,NOA_blend_equivalent,morning,2023-08-03,8,August,Summer,86.36,True
chicago,2023-08-02,18:00,2023-08-02T18:00,27.5,81.5,NOA_blend_equivalent,evening,2023-08-03,8,August,Summer,83.3,True
los_angeles,2023-08-03,06:00,2023-08-03T06:00,17.0,62.6,NOA_blend_equivalent,morning,2023-08-03,8,August,Summer,75.02,True
los_angeles,2023-08-02,18:00,2023-08-02T18:00,23.3,73.94,NOA_blend_equivalent,evening,2023-08-03,8,August,Summer,76.64,True
denver,2023-08-04,06:00,2023-08-04T06:00,15.5,59.9,NOA_blend_equivalent,morning,2023-08-04,8,August,Summer,86.18,True
denver,2023-08-03,18:00,2023-08-03T18:00,21.7,71.06,NOA_blend_equivalent,evening,2023-08-04,8,August,Summer,82.75999999999999,True
miami,2023-08-04,06:00,2023-08-04T06:00,27.0,80.6,NOA_blend_equivalent,morning,2023-08-04,8,August,Summer,89.06,True
miami,2023-08-03,18:00,2023-08-03T18:00,29.0,84.2,NOA_blend_equivalent,evening,2023-08-04,8,August,Summer,89.24,True
chicago,2023-08-04,06:00,2023-08-04T06:00,21.8,71.24000000000001,NOA_blend_equivalent,morning,2023-08-04,8,August,Summer,81.68,True
chicago,2023-08-03,18:00,2023-08-03T18:00,30.7,87.26,NOA_blend_equivalent,evening,2023-08-04,8,August,Summer,86.36,True
los_angeles,2023-08-04,06:00,2023-08-04T06:00,17.6,63.68,NOA_blend_equivalent,morning,2023-08-04,8,August,Summer,76.1,True
los_angeles,2023-08-03,18:00,2023-08-03T18:00,22.1,71.78,NOA_blend_equivalent,evening,2023-08-04,8,August,Summer,75.02,True
denver,2023-08-05,06:00,2023-08-05T06:00,16.1,60.98,NOA_blend_equivalent,morning,2023-08-05,8,August,Summer,80.42,True
denver,2023-08-04,18:00,2023-08-04T18:00,28.5,83.3,NOA_blend_equivalent,evening,2023-08-05,8,August,Summer,86.18,True
miami,2023-08-05,06:00,2023-08-05T06:00,27.6,81.68,NOA_blend_equivalent,morning,2023-08-05,8,August,Summer,89.24,True
miami,2023-08-04,18:00,2023-08-04T18:00,31.9,89.41999999999999,NOA_blend_equivalent,evening,2023-08-05,8,August,Summer,89.06,True
chicago,2023-08-05,06:00,2023-08-05T06:00,21.7,71.06,NOA_blend_equivalent,morning,2023-08-05,8,August,Summer,72.32,True
chicago,2023-08-04,18:00,2023-08-04T18:00,26.0,78.8,NOA_blend_equivalent,evening,2023-08-05,8,August,Summer,81.68,True
los_angeles,2023-08-05,06:00,2023-08-05T06:00,16.5,61.7,NOA_blend_equivalent,morning,2023-08-05,8,August,Summer,79.34,True
los_angeles,2023-08-04,18:00,2023-08-04T18:00,21.9,71.42,NOA_blend_equivalent,evening,2023-08-05,8,August,Summer,76.1,True
denver,2023-08-06,06:00,2023-08-06T06:00,15.1,59.18,NOA_blend_equivalent,morning,2023-08-06,8,August,Summer,69.8,True
denver,2023-08-05,18:00,2023-08-05T18:00,27.3,81.14,NOA_blend_equivalent,evening,2023-08-06,8,August,Summer,80.42,True
miami,2023-08-06,06:00,2023-08-06T06:00,28.8,83.84,NOA_blend_equivalent,morning,2023-08-06,8,August,Summer,91.58,True
miami,2023-08-05,18:00,2023-08-05T18:00,31.0,87.8,NOA_blend_equivalent,evening,2023-08-06,8,August,Summer,89.24,True
chicago,2023-08-06,06:00,2023-08-06T06:00,19.4,66.92,NOA_blend_equivalent,morning,2023-08-06,8,August,Summer,72.14,True
chicago,2023-08-05,18:00,2023-08-05T18:00,22.1,71.78,NOA_blend_equivalent,evening,2023-08-06,8,August,Summer,72.32,True
los_angeles,2023-08-06,06:00,2023-08-06T06:00,16.3,61.34,NOA_blend_equivalent,morning,2023-08-06,8,August,Summer,79.16,True
los_angeles,2023-08-05,18:00,2023-08-05T18:00,22.3,72.14,NOA_blend_equivalent,evening,2023-08-06,8,August,Summer,79.34,True
denver,2023-08-07,06:00,2023-08-07T06:00,12.2,53.96,NOA_blend_equivalent,morning,2023-08-07,8,August,Summer,77.36,True
denver,2023-08-06,18:00,2023-08-06T18:00,20.2,68.36,NOA_blend_equivalent,evening,2023-08-07,8,August,Summer,69.8,True
miami,2023-08-07,06:00,2023-08-07T06:00,28.4,83.12,NOA_blend_equivalent,morning,2023-08-07,8,August,Summer,92.3,True
miami,2023-08-06,18:00,2023-08-06T18:00,33.1,91.58,NOA_blend_equivalent,evening,2023-08-07,8,August,Summer,91.58,True
chicago,2023-08-07,06:00,2023-08-07T06:00,19.8,67.64,NOA_blend_equivalent,morning,2023-08-07,8,August,Summer,75.74000000000001,True
chicago,2023-08-06,18:00,2023-08-06T18:00,20.3,68.54,NOA_blend_equivalent,evening,2023-08-07,8,August,Summer,72.14,True
los_angeles,2023-08-07,06:00,2023-08-07T06:00,19.2,66.56,NOA_blend_equivalent,morning,2023-08-07,8,August,Summer,80.78,True
los_angeles,2023-08-06,18:00,2023-08-06T18:00,22.1,71.78,NOA_blend_equivalent,evening,2023-08-07,8,August,Summer,79.16,True
denver,2023-08-08,06:00,2023-08-08T06:00,13.3,55.94,NOA_blend_equivalent,morning,2023-08-08,8,August,Summer,79.7,True
denver,2023-08-07,18:00,2023-08-07T18:00,20.6,69.08,NOA_blend_equivalent,evening,2023-08-08,8,August,Summer,77.36,True
miami,2023-08-08,06:00,2023-08-08T06:00,28.0,82.4,NOA_blend_equivalent,morning,2023-08-08,8,August,Summer,90.32,True
miami,2023-08-07,18:00,2023-08-07T18:00,33.1,91.58,NOA_blend_equivalent,evening,2023-08-08,8,August,Summer,92.3,True
chicago,2023-08-08,06:00,2023-08-08T06:00,17.1,62.78,NOA_blend_equivalent,morning,2023-08-08,8,August,Summer,83.12,True
chicago,2023-08-07,18:00,2023-08-07T18:00,25.5,77.9,NOA_blend_equivalent,evening,2023-08-08,8,August,Summer,75.74000000000001,True
los_angeles,2023-08-08,06:00,2023-08-08T06:00,18.0,64.4,NOA_blend_equivalent,morning,2023-08-08,8,August,Summer,80.24000000000001,True
los_angeles,2023-08-07,18:00,2023-08-07T18:00,22.6,72.68,NOA_blend_equivalent,evening,2023-08-08,8,August,Summer,80.78,True
denver,2023-08-09,06:00,2023-08-09T06:00,13.7,56.66,NOA_blend_equivalent,morning,2023-08-09,8,August,Summer,78.98,True
denver,2023-08-08,18:00,2023-08-08T18:00,26.5,79.7,NOA_blend_equivalent,evening,2023-08-09,8,August,Summer,79.7,True
miami,2023-08-09,06:00,2023-08-09T06:00,29.3,84.74,NOA_blend_equivalent,morning,2023-08-09,8,August,Summer,91.76,True
miami,2023-08-08,18:00,2023-08-08T18:00,32.4,90.32,NOA_blend_equivalent,evening,2023-08-09,8,August,Summer,90.32,True
chicago,2023-08-09,06:00,2023-08-09T06:00,18.4,65.12,NOA_blend_equivalent,morning,2023-08-09,8,August,Summer,80.6,True
chicago,2023-08-08,18:00,2023-08-08T18:00,26.1,78.98,NOA_blend_equivalent,evening,2023-08-09,8,August,Summer,83.12,True
los_angeles,2023-08-09,06:00,2023-08-09T06:00,19.8,67.64,NOA_blend_equivalent,morning,2023-08-09,8,August,Summer,77.0,True
los_angeles,2023-08-08,18:00,2023-08-08T18:00,22.2,71.96,NOA_blend_equivalent,evening,2023-08-09,8,August,Summer,80.24000000000001,True
denver,2023-08-10,06:00,2023-08-10T06:00,17.2,62.96,NOA_blend_equivalent,morning,2023-08-10,8,August,Summer,86.9,True
denver,2023-08-09,18:00,2023-08-09T18:00,26.4,79.52,NOA_blend_equivalent,evening,2023-08-10,8,August,Summer,78.98,True
miami,2023-08-10,06:00,2023-08-10T06:00,28.7,83.66,NOA_blend_equivalent,morning,2023-08-10,8,August,Summer,94.1,True
miami,2023-08-09,18:00,2023-08-09T18:00,28.9,84.02,NOA_blend_equivalent,evening,2023-08-10,8,August,Summer,91.76,True
chicago,2023-08-10,06:00,2023-08-10T06:00,18.0,64.4,NOA_blend_equivalent,morning,2023-08-10,8,August,Summer,83.48,True
chicago,2023-08-09,18:00,2023-08-09T18:00,24.8,76.64,NOA_blend_equivalent,evening,2023-08-10,8,August,Summer,80.6,True
los_angeles,2023-08-10,06:00,2023-08-10T06:00,19.5,67.1,NOA_blend_equivalent,morning,2023-08-10,8,August,Summer,76.1,True
los_angeles,2023-08-09,18:00,2023-08-09T18:00,21.1,69.98,NOA_blend_equivalent,evening,2023-08-10,8,August,Summer,77.0,True
denver,2023-08-11,06:00,2023-08-11T06:00,16.4,61.52,NOA_blend_equivalent,morning,2023-08-11,8,August,Summer,87.8,True
denver,2023-08-10,18:00,2023-08-10T18:00,28.7,83.66,NOA_blend_equivalent,evening,2023-08-11,8,August,Summer,86.9,True
miami,2023-08-11,06:00,2023-08-11T06:00,27.3,81.14,NOA_blend_equivalent,morning,2023-08-11,8,August,Summer,92.12,True
miami,2023-08-10,18:00,2023-08-10T18:00,31.6,88.88000000000001,NOA_blend_equivalent,evening,2023-08-11,8,August,Summer,94.1,True
chicago,2023-08-11,06:00,2023-08-11T06:00,20.3,68.54,NOA_blend_equivalent,morning,2023-08-11,8,August,Summer,82.04,True
chicago,2023-08-10,18:00,2023-08-10T18:00,29.0,84.2,NOA_blend_equivalent,evening,2023-08-11,8,August,Summer,83.48,True
los_angeles,2023-08-11,06:00,2023-08-11T06:00,19.7,67.46,NOA_blend_equivalent,morning,2023-08-11,8,August,Summer,72.14,True
los_angeles,2023-08-10,18:00,2023-08-10T18:00,21.4,70.52,NOA_blend_equivalent,evening,2023-08-11,8,August,Summer,76.1,True
denver,2023-08-12,06:00,2023-08-12T06:00,19.1,66.38,NOA_blend_equivalent,morning,2023-08-12,8,August,Summer,85.82,True
denver,2023-08-11,18:00,2023-08-11T18:00,27.0,80.6,NOA_blend_equivalent,evening,2023-08-12,8,August,Summer,87.8,True
miami,2023-08-12,06:00,2023-08-12T06:00,28.6,83.48,NOA_blend_equivalent,morning,2023-08-12,8,August,Summer,88.52,True
miami,2023-08-11,18:00,2023-08-11T18:00,33.4,92.12,NOA_blend_equivalent,evening,2023-08-12,8,August,Summer,92.12,True
chicago,2023-08-12,06:00,2023-08-12T06:00,20.6,69.08,NOA_blend_equivalent,morning,2023-08-12,8,August,Summer,84.02,True
chicago,2023-08-11,18:00,2023-08-11T18:00,28.6,83.48,NOA_blend_equivalent,evening,2023-08-12,8,August,Summer,82.04,True
los_angeles,2023-08-12,06:00,2023-08-12T06:00,19.5,67.1,NOA_blend_equivalent,morning,2023-08-12,8,August,Summer,74.3,True
los_angeles,2023-08-11,18:00,2023-08-11T18:00,21.1,69.98,NOA_blend_equivalent,evening,2023-08-12,8,August,Summer,72.14,True
denver,2023-08-13,06:00,2023-08-13T06:00,16.7,62.06,NOA_blend_equivalent,morning,2023-08-13,8,August,Summer,73.94,True
denver,2023-08-12,18:00,2023-08-12T18:00,26.9,80.42,NOA_blend_equivalent,evening,2023-08-13,8,August,Summer,85.82,True
miami,2023-08-13,06:00,2023-08-13T06:00,28.0,82.4,NOA_blend_equivalent,morning,2023-08-13,8,August,Summer,87.8,True
miami,2023-08-12,18:00,2023-08-12T18:00,32.1,89.78,NOA_blend_equivalent,evening,2023-08-13,8,August,Summer,88.52,True
chicago,2023-08-13,06:00,2023-08-13T06:00,19.0,66.2,NOA_blend_equivalent,morning,2023-08-13,8,August,Summer,78.8,True
chicago,2023-08-12,18:00,2023-08-12T18:00,29.2,84.56,NOA_blend_equivalent,evening,2023-08-13,8,August,Summer,84.02,True
los_angeles,2023-08-13,06:00,2023-08-13T06:00,18.5,65.3,NOA_blend_equivalent,morning,2023-08-13,8,August,Summer,73.22,True
los_angeles,2023-08-12,18:00,2023-08-12T18:00,21.7,71.06,NOA_blend_equivalent,evening,2023-08-13,8,August,Summer,74.3,True
denver,2023-08-14,06:00,2023-08-14T06:00,12.0,53.6,NOA_blend_equivalent,morning,2023-08-14,8,August,Summer,76.1,True
denver,2023-08-13,18:00,2023-08-13T18:00,20.3,68.54,NOA_blend_equivalent,evening,2023-08-14,8,August,Summer,73.94,True
miami,2023-08-14,06:00,2023-08-14T06:00,28.6,83.48,NOA_blend_equivalent,morning,2023-08-14,8,August,Summer,91.76,True
miami,2023-08-13,18:00,2023-08-13T18:00,32.3,90.14,NOA_blend_equivalent,evening,2023-08-14,8,August,Summer,87.8,True
chicago,2023-08-14,06:00,2023-08-14T06:00,20.3,68.54,NOA_blend_equivalent,morning,2023-08-14,8,August,Summer,73.58,True
chicago,2023-08-13,18:00,2023-08-13T18:00,21.4,70.52,NOA_blend_equivalent,evening,2023-08-14,8,August,Summer,78.8,True
los_angeles,2023-08-14,06:00,2023-08-14T06:00,19.1,66.38,NOA_blend_equivalent,morning,2023-08-14,8,August,Summer,73.58,True
los_angeles,2023-08-13,18:00,2023-08-13T18:00,21.5,70.7,NOA_blend_equivalent,evening,2023-08-14,8,August,Summer,73.22,True
denver,2023-08-15,06:00,2023-08-15T06:00,12.8,55.04,NOA_blend_equivalent,morning,2023-08-15,8,August,Summer,87.61999999999999,True
denver,2023-08-14,18:00,2023-08-14T18:00,25.0,77.0,NOA_blend_equivalent,evening,2023-08-15,8,August,Summer,76.1,True
miami,2023-08-15,06:00,2023-08-15T06:00,28.8,83.84,NOA_blend_equivalent,morning,2023-08-15,8,August,Summer,89.78,True
miami,2023-08-14,18:00,2023-08-14T18:00,33.1,91.58,NOA_blend_equivalent,evening,2023-08-15,8,August,Summer,91.76,True
chicago,2023-08-15,06:00,2023-08-15T06:00,17.0,62.6,NOA_blend_equivalent,morning,2023-08-15,8,August,Summer,73.58,True
chicago,2023-08-14,18:00,2023-08-14T18:00,19.3,66.74000000000001,NOA_blend_equivalent,evening,2023-08-15,8,August,Summer,73.58,True
los_angeles,2023-08-15,06:00,2023-08-15T06:00,18.9,66.02,NOA_blend_equivalent,morning,2023-08-15,8,August,Summer,73.58,True
los_angeles,2023-08-14,18:00,2023-08-14T18:00,20.3,68.54,NOA_blend_equivalent,evening,2023-08-15,8,August,Summer,73.58,True
denver,2023-08-16,06:00,2023-08-16T06:00,17.2,62.96,NOA_blend_equivalent,morning,2023-08-16,8,August,Summer,92.66,True
denver,2023-08-15,18:00,2023-08-15T18:00,32.0,89.6,NOA_blend_equivalent,evening,2023-08-16,8,August,Summer,87.61999999999999,True
miami,2023-08-16,06:00,2023-08-16T06:00,27.3,81.14,NOA_blend_equivalent,morning,2023-08-16,8,August,Summer,89.41999999999999,True
miami,2023-08-15,18:00,2023-08-15T18:00,27.5,81.5,NOA_blend_equivalent,evening,2023-08-16,8,August,Summer,89.78,True
chicago,2023-08-16,06:00,2023-08-16T06:00,13.5,56.3,NOA_blend_equivalent,morning,2023-08-16,8,August,Summer,79.88,True
chicago,2023-08-15,18:00,2023-08-15T18:00,24.2,75.56,NOA_blend_equivalent,evening,2023-08-16,8,August,Summer,73.58,True
los_angeles,2023-08-16,06:00,2023-08-16T06:00,18.7,65.66,NOA_blend_equivalent,morning,2023-08-16,8,August,Summer,78.25999999999999,True
los_angeles,2023-08-15,18:00,2023-08-15T18:00,21.4,70.52,NOA_blend_equivalent,evening,2023-08-16,8,August,Summer,73.58,True
