commence_time,last_home_odds,last_away_odds,home_score,away_score,result
2024-04-28 20:07:00,-108.00,-108.00,5,11,AWAY WIN
2024-04-28 20:10:00,-142.00,120.00,2,3,AWAY WIN
2024-04-28 20:10:00,-130.00,110.00,6,8,AWAY WIN
2024-04-28 23:10:00,-330.00,235.00,5,4,HOME WIN
2024-04-29 22:35:00,-310.00,225.00,2,0,HOME WIN
2024-04-29 22:40:00,390.00,-600.00,2,7,AWAY WIN
2024-04-29 23:07:00,-156.00,122.00,6,5,HOME WIN
2024-04-29 23:10:55,-300.00,220.00,1,3,AWAY WIN
2024-04-29 23:40:00,-215.00,164.00,2,3,AWAY WIN
2024-04-29 23:40:00,104.00,-132.00,0,1,AWAY WIN
2024-04-30 01:38:00,122.00,-144.00,6,5,HOME WIN
2024-04-30 01:40:00,114.00,-134.00,4,8,AWAY WIN
2024-04-30 01:40:00,134.00,-158.00,2,1,HOME WIN
2024-04-30 01:40:00,-112.00,-104.00,2,5,AWAY WIN
2024-04-30 01:40:00,108.00,-126.00,5,1,HOME WIN
2024-04-30 22:35:00,-850.00,520.00,4,2,HOME WIN
2024-04-30 22:40:00,1750.00,-4500.00,7,6,HOME WIN
2024-04-30 22:40:00,-380.00,270.00,11,6,HOME WIN
2024-04-30 23:07:00,240.00,-330.00,1,4,AWAY WIN
2024-04-30 23:10:00,-450.00,310.00,4,0,HOME WIN
2024-04-30 23:10:00,-116.00,-108.00,4,2,HOME WIN
2024-04-30 23:40:00,120.00,-152.00,5,6,AWAY WIN
2024-04-30 23:40:00,-330.00,235.00,8,2,HOME WIN
2024-05-01 00:05:00,-158.00,134.00,7,1,HOME WIN
2024-05-01 00:10:00,-172.00,144.00,10,9,HOME WIN
2024-05-01 01:38:00,136.00,-162.00,5,7,AWAY WIN
2024-05-01 01:40:00,-104.00,-112.00,4,3,HOME WIN
2024-05-01 01:40:00,106.00,-124.00,3,2,HOME WIN
2024-05-01 01:40:00,-168.00,142.00,6,4,HOME WIN
2024-05-01 01:40:00,114.00,-134.00,5,2,HOME WIN
2024-05-01 17:10:00,-112.00,-104.00,4,1,HOME WIN
2024-05-01 17:10:00,104.00,-122.00,7,1,HOME WIN
2024-05-01 18:10:00,172.00,-205.00,5,10,AWAY WIN
2024-05-01 19:07:00,-134.00,116.00,1,6,AWAY WIN
2024-05-01 19:37:00,-104.00,-112.00,4,0,HOME WIN
2024-05-01 19:40:00,138.00,-164.00,2,5,AWAY WIN
2024-05-01 20:07:00,152.00,-180.00,1,2,AWAY WIN
2024-05-01 22:35:00,220.00,-310.00,0,2,AWAY WIN
2024-05-01 22:40:00,-800.00,480.00,4,1,HOME WIN
2024-05-01 23:10:00,-164.00,128.00,6,2,HOME WIN
2024-05-01 23:10:00,-126.00,-102.00,0,1,AWAY WIN
2024-05-02 00:05:00,-196.00,164.00,0,1,AWAY WIN
2024-05-02 00:10:00,-184.00,154.00,2,3,AWAY WIN
2024-05-02 01:40:00,116.00,-136.00,0,8,AWAY WIN
2024-05-02 16:10:00,-184.00,154.00,5,4,HOME WIN
2024-05-02 17:10:00,-120.00,102.00,7,6,HOME WIN
2024-05-02 17:35:00,-104.00,-112.00,1,3,AWAY WIN
2024-05-02 18:35:00,-210.00,176.00,6,0,HOME WIN
2024-05-03 00:10:00,-136.00,116.00,8,2,HOME WIN
2024-05-03 18:20:00,-126.00,108.00,1,3,AWAY WIN
2024-05-03 22:40:00,-164.00,128.00,2,3,AWAY WIN
2024-05-03 22:40:00,-128.00,100.00,4,3,HOME WIN
2024-05-03 22:45:00,290.00,-410.00,9,3,HOME WIN
2024-05-03 22:50:00,-3500.00,1480.00,10,8,HOME WIN
2024-05-03 23:05:00,-176.00,138.00,2,1,HOME WIN
2024-05-03 23:11:22,-200.00,154.00,0,6,AWAY WIN
2024-05-03 23:40:00,-120.00,-106.00,7,1,HOME WIN
2024-05-04 00:00:00,-116.00,-102.00,0,3,AWAY WIN
2024-05-04 00:10:00,-124.00,106.00,5,2,HOME WIN
2024-05-04 00:10:00,-118.00,100.00,5,3,HOME WIN
2024-05-04 00:15:00,-295.00,240.00,3,0,HOME WIN
2024-05-04 01:40:00,-102.00,-116.00,1,7,AWAY WIN
2024-05-04 01:40:00,-152.00,128.00,3,1,HOME WIN
2024-05-04 02:10:00,-116.00,-102.00,4,3,HOME WIN
2024-05-04 17:05:00,-168.00,142.00,5,3,HOME WIN
2024-05-04 18:16:58,-196.00,164.00,5,6,AWAY WIN
2024-05-04 18:20:00,-132.00,112.00,6,5,HOME WIN
2024-05-04 20:05:00,-205.00,172.00,1,0,HOME WIN
2024-05-04 20:05:00,152.00,-180.00,3,6,AWAY WIN
2024-05-04 22:10:00,-136.00,116.00,7,1,HOME WIN
2024-05-04 23:05:00,-128.00,100.00,1,2,AWAY WIN
2024-05-04 23:10:00,790.00,-1450.00,4,15,AWAY WIN
2024-05-04 23:15:00,-112.00,-112.00,0,5,AWAY WIN
2024-05-04 23:15:00,-122.00,-104.00,3,1,HOME WIN
2024-05-04 23:15:00,-6000.00,2200.00,14,3,HOME WIN
2024-05-04 23:30:00,-310.00,225.00,20,4,HOME WIN
2024-05-05 00:10:00,-120.00,102.00,1,13,AWAY WIN
2024-05-05 01:10:00,-188.00,158.00,11,2,HOME WIN
2024-05-05 17:35:00,-158.00,134.00,5,3,HOME WIN
2024-05-05 17:35:00,110.00,-130.00,11,8,HOME WIN
2024-05-05 17:40:00,-134.00,114.00,4,1,HOME WIN
2024-05-05 17:40:00,-122.00,104.00,7,6,HOME WIN
2024-05-05 18:10:00,-162.00,136.00,2,9,AWAY WIN
2024-05-05 18:10:00,-126.00,108.00,4,5,AWAY WIN
2024-05-05 18:20:00,104.00,-122.00,5,0,HOME WIN
2024-05-05 20:07:00,-122.00,104.00,3,12,AWAY WIN
2024-05-05 20:10:00,-116.00,-102.00,11,4,HOME WIN
2024-05-05 20:10:00,106.00,-124.00,5,1,HOME WIN
2024-05-05 20:10:00,-112.00,-104.00,1,11,AWAY WIN
2024-05-05 23:10:00,-166.00,130.00,5,4,HOME WIN
2024-05-06 22:10:00,-380.00,270.00,2,1,HOME WIN
2024-05-06 22:40:00,-2400.00,1100.00,4,1,HOME WIN
2024-05-06 22:50:00,-650.00,400.00,8,2,HOME WIN
2024-05-06 23:10:00,-158.00,124.00,3,2,HOME WIN
2024-05-06 23:39:43,-116.00,-110.00,3,6,AWAY WIN
2024-05-06 23:40:00,-110.00,-116.00,3,1,HOME WIN
2024-05-06 23:45:00,-112.00,-112.00,3,4,AWAY WIN
2024-05-07 01:40:00,118.00,-138.00,2,4,AWAY WIN
2024-05-07 02:10:00,-330.00,265.00,6,3,HOME WIN
2024-05-07 22:10:48,148.00,-190.00,7,11,AWAY WIN
2024-05-07 22:40:43,240.00,-330.00,2,6,AWAY WIN
2024-05-07 22:42:25,-3000.00,1340.00,10,1,HOME WIN
2024-05-07 22:45:00,-200.00,156.00,3,0,HOME WIN
2024-05-07 22:49:34,-4500.00,1800.00,5,1,HOME WIN
2024-05-07 23:00:40,310.00,-460.00,0,9,AWAY WIN
2024-05-07 23:07:50,-380.00,270.00,10,3,HOME WIN
2024-05-07 23:20:59,-210.00,160.00,4,2,HOME WIN
2024-05-07 23:39:26,-196.00,152.00,3,2,HOME WIN
2024-05-07 23:40:00,-152.00,120.00,5,6,AWAY WIN
2024-05-07 23:40:00,-108.00,-118.00,6,10,AWAY WIN
2024-05-07 23:46:40,-166.00,130.00,5,7,AWAY WIN
2024-05-08 00:40:00,138.00,-164.00,0,5,AWAY WIN
2024-05-08 02:10:00,-310.00,250.00,8,2,HOME WIN
2024-05-08 16:35:00,-130.00,110.00,4,5,AWAY WIN
2024-05-08 17:05:00,-156.00,132.00,3,5,AWAY WIN
2024-05-08 17:10:00,-144.00,122.00,5,4,HOME WIN
2024-05-08 18:10:00,-120.00,102.00,6,4,HOME WIN
2024-05-08 18:20:00,106.00,-124.00,0,3,AWAY WIN
2024-05-08 19:10:00,-295.00,240.00,3,1,HOME WIN
2024-05-08 22:38:00,470.00,-750.00,11,12,AWAY WIN
2024-05-08 22:41:00,-110.00,-116.00,3,4,AWAY WIN
2024-05-08 22:46:00,126.00,-160.00,6,7,AWAY WIN
2024-05-08 22:51:00,-104.00,-122.00,1,4,AWAY WIN
2024-05-08 23:06:00,-1800.00,900.00,9,4,HOME WIN
2024-05-08 23:21:00,-2000.00,1060.00,5,0,HOME WIN
2024-05-08 23:41:00,-210.00,160.00,6,3,HOME WIN
2024-05-09 00:41:00,142.00,-168.00,6,8,AWAY WIN
2024-05-09 17:10:00,-120.00,102.00,4,5,AWAY WIN
2024-05-09 17:10:00,-124.00,106.00,11,1,HOME WIN
2024-05-09 19:10:00,140.00,-166.00,9,1,HOME WIN
2024-05-09 21:05:00,480.00,-800.00,3,4,AWAY WIN
2024-05-09 23:40:00,-120.00,-106.00,7,1,HOME WIN
2024-05-10 00:25:00,132.00,-156.00,3,2,HOME WIN
2024-05-10 01:38:00,-104.00,-112.00,4,10,AWAY WIN
2024-05-10 22:41:02,-460.00,320.00,2,5,AWAY WIN
2024-05-10 22:41:02,-460.00,320.00,2,5,AWAY WIN
2024-05-10 22:49:43,150.00,-196.00,0,2,AWAY WIN
2024-05-10 22:49:43,150.00,-196.00,0,2,AWAY WIN
2024-05-10 23:07:23,-280.00,205.00,4,2,HOME WIN
2024-05-10 23:07:23,-280.00,205.00,4,2,HOME WIN
2024-05-10 23:08:15,-154.00,120.00,2,3,AWAY WIN
2024-05-10 23:08:15,-154.00,120.00,2,3,AWAY WIN
2024-05-10 23:10:51,230.00,-320.00,2,8,AWAY WIN
2024-05-10 23:10:51,230.00,-320.00,2,8,AWAY WIN
2024-05-10 23:12:13,260.00,-370.00,1,5,AWAY WIN
2024-05-10 23:12:13,260.00,-370.00,1,5,AWAY WIN
2024-05-10 23:35:00,-270.00,200.00,2,7,AWAY WIN
2024-05-10 23:35:00,-270.00,200.00,2,7,AWAY WIN
2024-05-10 23:40:20,-136.00,108.00,6,3,HOME WIN
2024-05-10 23:40:20,-136.00,108.00,6,3,HOME WIN
2024-05-11 00:05:00,124.00,-146.00,2,4,AWAY WIN
2024-05-11 00:05:00,124.00,-146.00,2,4,AWAY WIN
2024-05-11 00:10:00,-126.00,108.00,11,2,HOME WIN
2024-05-11 00:10:00,-126.00,108.00,11,2,HOME WIN
2024-05-11 00:40:00,160.00,-190.00,4,2,HOME WIN
2024-05-11 00:40:00,160.00,-190.00,4,2,HOME WIN
2024-05-11 01:38:00,104.00,-122.00,1,2,AWAY WIN
2024-05-11 01:38:00,104.00,-122.00,1,2,AWAY WIN
2024-05-11 01:40:00,150.00,-178.00,2,1,HOME WIN
2024-05-11 01:40:00,-154.00,130.00,8,1,HOME WIN
2024-05-11 01:40:00,150.00,-178.00,2,1,HOME WIN
2024-05-11 01:40:00,-154.00,130.00,8,1,HOME WIN
2024-05-11 02:15:00,-146.00,124.00,2,4,AWAY WIN
2024-05-11 02:15:00,-146.00,124.00,2,4,AWAY WIN
2024-05-11 19:07:00,-154.00,130.00,10,8,HOME WIN
2024-05-11 19:07:00,-154.00,130.00,10,8,HOME WIN
2024-05-11 20:05:00,-158.00,134.00,5,4,HOME WIN
2024-05-11 20:05:00,-158.00,134.00,5,4,HOME WIN
2024-05-11 20:07:05,100.00,-118.00,10,9,HOME WIN
2024-05-11 20:07:05,100.00,-118.00,10,9,HOME WIN
2024-05-11 20:10:00,142.00,-168.00,1,4,AWAY WIN
2024-05-11 20:10:00,-154.00,130.00,4,2,HOME WIN
2024-05-11 20:10:00,108.00,-126.00,7,2,HOME WIN
2024-05-11 20:10:00,142.00,-168.00,1,4,AWAY WIN
2024-05-11 20:10:00,-154.00,130.00,4,2,HOME WIN
2024-05-11 20:10:00,108.00,-126.00,7,2,HOME WIN
2024-05-11 22:10:36,-8000.00,3400.00,8,2,HOME WIN
2024-05-11 22:10:36,-8000.00,3400.00,8,2,HOME WIN
2024-05-11 23:10:46,-290.00,215.00,3,1,HOME WIN
2024-05-11 23:10:46,-290.00,215.00,3,1,HOME WIN
2024-05-11 23:15:48,-215.00,166.00,5,3,HOME WIN
2024-05-11 23:15:48,-215.00,166.00,5,3,HOME WIN
2024-05-11 23:16:30,-950.00,540.00,5,1,HOME WIN
2024-05-11 23:16:30,-950.00,540.00,5,1,HOME WIN
2024-05-12 00:10:00,132.00,-156.00,8,3,HOME WIN
2024-05-12 00:10:00,132.00,-156.00,8,3,HOME WIN
2024-05-12 00:40:00,120.00,-142.00,0,5,AWAY WIN
2024-05-12 00:40:00,120.00,-142.00,0,5,AWAY WIN
2024-05-12 01:38:00,138.00,-164.00,9,3,HOME WIN
2024-05-12 01:40:00,-220.00,184.00,1,8,AWAY WIN
2024-05-12 17:35:00,-124.00,106.00,2,9,AWAY WIN
2024-05-12 17:37:00,120.00,-142.00,1,5,AWAY WIN
2024-05-12 17:40:00,-106.00,-110.00,3,9,AWAY WIN
2024-05-12 17:40:00,194.00,-240.00,7,6,HOME WIN
2024-05-12 18:10:00,148.00,-176.00,0,7,AWAY WIN
2024-05-12 20:05:00,-132.00,112.00,6,5,HOME WIN
2024-05-12 20:07:00,114.00,-134.00,2,4,AWAY WIN
2024-05-12 20:10:00,112.00,-132.00,4,0,HOME WIN
2024-05-12 20:10:00,-250.00,205.00,8,4,HOME WIN
2024-05-12 23:10:39,142.00,-182.00,4,3,HOME WIN
2024-05-13 22:35:00,-400.00,280.00,2,3,AWAY WIN
2024-05-13 22:40:26,-186.00,146.00,6,5,HOME WIN
2024-05-13 23:10:38,-300.00,220.00,4,5,AWAY WIN
2024-05-13 23:12:50,-148.00,116.00,3,5,AWAY WIN
2024-05-13 23:20:00,-172.00,134.00,2,0,HOME WIN
2024-05-13 23:40:24,154.00,-200.00,6,8,AWAY WIN
2024-05-14 00:05:00,-108.00,-108.00,0,7,AWAY WIN
2024-05-14 00:10:00,-180.00,152.00,9,2,HOME WIN
2024-05-14 01:38:00,-104.00,-112.00,5,10,AWAY WIN
2024-05-14 01:40:00,-158.00,134.00,6,5,HOME WIN
2024-05-14 01:40:00,-220.00,184.00,4,5,AWAY WIN
2024-05-14 01:40:00,-154.00,130.00,6,2,HOME WIN
2024-05-14 01:45:00,180.00,-215.00,4,6,AWAY WIN
2024-05-14 17:10:00,120.00,-142.00,0,4,AWAY WIN
2024-05-14 22:40:29,-180.00,140.00,0,1,AWAY WIN
2024-05-14 23:10:00,-106.00,-122.00,5,4,HOME WIN
2024-05-14 23:21:57,-300.00,215.00,7,0,HOME WIN
2024-05-14 23:40:00,-250.00,186.00,1,5,AWAY WIN
2024-05-14 23:41:12,-240.00,184.00,4,3,HOME WIN
2024-05-15 00:05:00,-104.00,-112.00,4,0,HOME WIN
2024-05-15 00:05:00,-120.00,102.00,4,7,AWAY WIN
2024-05-15 00:10:00,-188.00,158.00,2,1,HOME WIN
2024-05-15 01:38:00,126.00,-148.00,6,7,AWAY WIN
2024-05-15 01:40:00,-116.00,-102.00,2,6,AWAY WIN
2024-05-15 01:40:00,-295.00,240.00,3,6,AWAY WIN
2024-05-15 01:40:00,-164.00,138.00,2,4,AWAY WIN
2024-05-15 01:45:00,154.00,-184.00,2,10,AWAY WIN
2024-05-15 17:10:00,-162.00,136.00,0,2,AWAY WIN
2024-05-15 17:10:00,-132.00,112.00,10,2,HOME WIN
2024-05-15 18:10:00,-138.00,118.00,2,0,HOME WIN
2024-05-15 19:40:00,-144.00,122.00,2,1,HOME WIN
2024-05-15 20:10:00,-245.00,200.00,0,8,AWAY WIN
2024-05-15 20:10:00,-134.00,116.00,4,2,HOME WIN
2024-05-15 22:40:28,126.00,-160.00,10,5,HOME WIN
2024-05-15 23:10:00,-260.00,194.00,3,4,AWAY WIN
2024-05-15 23:21:56,182.00,-240.00,1,7,AWAY WIN
2024-05-15 23:41:08,106.00,-134.00,0,4,AWAY WIN
2024-05-16 00:05:00,-184.00,154.00,4,0,HOME WIN
2024-05-16 00:10:00,-250.00,205.00,3,0,HOME WIN
2024-05-16 01:07:00,104.00,-122.00,7,2,HOME WIN
2024-05-16 01:45:00,116.00,-136.00,4,1,HOME WIN
2024-05-16 17:10:00,-112.00,-104.00,0,5,AWAY WIN
2024-05-16 22:40:00,225.00,-310.00,5,6,AWAY WIN
2024-05-16 23:10:34,235.00,-330.00,5,7,AWAY WIN
2024-05-16 23:39:05,182.00,-240.00,4,5,AWAY WIN
2024-05-17 00:10:00,-215.00,180.00,8,1,HOME WIN
2024-05-17 02:10:00,-310.00,250.00,2,7,AWAY WIN
2024-05-17 18:20:00,-112.00,-104.00,3,9,AWAY WIN
2024-05-17 22:40:39,-2000.00,1100.00,4,2,HOME WIN
2024-05-17 23:05:00,-1600.00,890.00,9,2,HOME WIN
2024-05-17 23:06:00,-196.00,152.00,4,2,HOME WIN
2024-05-17 23:08:41,-152.00,120.00,3,4,AWAY WIN
2024-05-17 23:10:20,-1800.00,900.00,8,0,HOME WIN
2024-05-17 23:11:36,140.00,-180.00,3,2,HOME WIN
2024-05-17 23:21:09,-480.00,320.00,1,3,AWAY WIN
2024-05-17 23:40:00,-240.00,182.00,6,2,HOME WIN
2024-05-18 00:05:00,-188.00,158.00,3,9,AWAY WIN
2024-05-18 00:10:00,-104.00,-112.00,5,4,HOME WIN
2024-05-18 00:15:00,-108.00,-108.00,10,6,HOME WIN
2024-05-18 01:40:00,116.00,-136.00,0,13,AWAY WIN
2024-05-18 02:10:00,-190.00,160.00,7,3,HOME WIN
2024-05-18 02:15:00,-136.00,116.00,10,5,HOME WIN
2024-05-18 17:05:00,-295.00,240.00,6,1,HOME WIN
2024-05-18 18:20:00,-184.00,154.00,1,0,HOME WIN
2024-05-18 19:07:00,-126.00,108.00,4,5,AWAY WIN
2024-05-18 20:05:00,-200.00,168.00,14,4,HOME WIN
2024-05-18 20:10:00,112.00,-132.00,10,9,HOME WIN
2024-05-18 22:31:51,-102.00,-126.00,4,3,HOME WIN
2024-05-18 23:02:59,-800.00,500.00,3,4,AWAY WIN
2024-05-18 23:10:29,-182.00,144.00,5,3,HOME WIN
2024-05-18 23:10:51,-400.00,270.00,2,4,AWAY WIN
2024-05-18 23:15:39,-140.00,110.00,3,2,HOME WIN
2024-05-18 23:17:20,-174.00,136.00,7,2,HOME WIN
2024-05-19 00:10:00,-144.00,122.00,3,8,AWAY WIN
2024-05-19 01:10:00,-190.00,160.00,4,0,HOME WIN
2024-05-19 17:05:00,100.00,-118.00,3,11,AWAY WIN
2024-05-19 17:35:00,-300.00,245.00,7,2,HOME WIN
2024-05-19 17:35:00,-260.00,215.00,11,5,HOME WIN
2024-05-19 17:37:00,-104.00,-112.00,5,2,HOME WIN
2024-05-19 17:40:00,-116.00,-102.00,5,2,HOME WIN
2024-05-19 17:40:00,132.00,-156.00,3,7,AWAY WIN
2024-05-19 18:10:00,-130.00,110.00,9,4,HOME WIN
2024-05-19 18:10:00,-164.00,138.00,8,4,HOME WIN
2024-05-19 18:20:00,-126.00,108.00,2,3,AWAY WIN
2024-05-19 18:35:00,-172.00,144.00,1,4,AWAY WIN
2024-05-19 20:05:00,-200.00,168.00,4,1,HOME WIN
2024-05-19 20:10:00,-142.00,120.00,6,4,HOME WIN
2024-05-19 23:10:00,300.00,-430.00,1,9,AWAY WIN
2024-05-20 19:07:00,-190.00,160.00,9,3,HOME WIN
2024-05-20 22:10:00,-1100.00,610.00,3,1,HOME WIN
2024-05-20 22:21:21,-2400.00,1240.00,3,0,HOME WIN
2024-05-20 22:41:20,240.00,-340.00,3,2,HOME WIN
2024-05-20 22:45:13,-3000.00,1280.00,12,3,HOME WIN
2024-05-20 22:50:21,670.00,-1200.00,0,5,AWAY WIN
2024-05-20 23:05:00,-650.00,420.00,4,5,AWAY WIN
2024-05-20 23:40:00,-110.00,-116.00,8,3,HOME WIN
2024-05-20 23:45:00,-196.00,152.00,6,3,HOME WIN
2024-05-21 00:10:00,-220.00,184.00,7,9,AWAY WIN
2024-05-21 02:10:00,-240.00,198.00,6,4,HOME WIN
2024-05-21 22:11:21,-2000.00,1000.00,7,6,HOME WIN
2024-05-21 22:40:00,198.00,-260.00,7,6,HOME WIN
2024-05-21 22:41:00,-380.00,270.00,2,0,HOME WIN
2024-05-21 22:41:19,630.00,-1250.00,5,7,AWAY WIN
2024-05-21 22:41:19,-480.00,330.00,5,2,HOME WIN
2024-05-21 22:45:25,3600.00,-8000.00,0,10,AWAY WIN
2024-05-21 22:50:32,-340.00,245.00,2,5,AWAY WIN
2024-05-21 23:06:49,112.00,-142.00,0,5,AWAY WIN
2024-05-21 23:09:08,170.00,-220.00,3,6,AWAY WIN
2024-05-21 23:39:51,-106.00,-120.00,4,3,HOME WIN
2024-05-21 23:40:36,-320.00,230.00,10,3,HOME WIN
2024-05-21 23:45:00,116.00,-148.00,3,1,HOME WIN
2024-05-22 00:10:00,-196.00,164.00,6,5,HOME WIN
2024-05-22 01:40:00,-132.00,112.00,5,4,HOME WIN
2024-05-22 02:10:00,-164.00,138.00,3,7,AWAY WIN
2024-05-22 17:05:00,118.00,-138.00,2,3,AWAY WIN
2024-05-22 17:10:00,-126.00,108.00,6,3,HOME WIN
2024-05-22 17:15:00,116.00,-136.00,5,4,HOME WIN
2024-05-22 18:10:00,100.00,-118.00,8,3,HOME WIN
2024-05-22 18:10:00,-172.00,144.00,1,2,AWAY WIN
2024-05-22 22:40:00,940.00,-1800.00,3,7,AWAY WIN
2024-05-22 22:40:00,-1800.00,960.00,11,4,HOME WIN
2024-05-22 22:40:00,-280.00,205.00,5,9,AWAY WIN
2024-05-22 22:40:31,-330.00,240.00,1,0,HOME WIN
2024-05-22 22:50:00,-1100.00,590.00,5,8,AWAY WIN
2024-05-22 23:08:00,-225.00,188.00,9,2,HOME WIN
2024-05-22 23:08:54,-450.00,310.00,7,3,HOME WIN
2024-05-22 23:39:46,-116.00,-110.00,2,9,AWAY WIN
2024-05-23 01:40:00,-146.00,124.00,3,4,AWAY WIN
2024-05-23 02:10:00,-310.00,250.00,0,6,AWAY WIN
2024-05-23 16:35:00,-138.00,118.00,5,0,HOME WIN
2024-05-23 17:05:00,-210.00,176.00,5,2,HOME WIN
2024-05-23 17:10:00,-104.00,-112.00,4,6,AWAY WIN
2024-05-23 19:37:00,-120.00,102.00,10,9,HOME WIN
2024-05-23 22:40:00,192.00,-260.00,1,9,AWAY WIN
2024-05-23 23:40:00,136.00,-174.00,6,8,AWAY WIN
2024-05-24 22:40:00,-1300.00,690.00,6,2,HOME WIN
2024-05-24 22:41:21,-3000.00,1340.00,11,5,HOME WIN
2024-05-24 22:45:00,-450.00,300.00,6,1,HOME WIN
2024-05-24 22:50:00,205.00,-280.00,1,8,AWAY WIN
2024-05-24 23:09:55,188.00,-250.00,9,6,HOME WIN
2024-05-24 23:10:15,118.00,-150.00,7,8,AWAY WIN
2024-05-24 23:10:58,-148.00,116.00,3,2,HOME WIN
2024-05-24 23:13:20,250.00,-360.00,2,7,AWAY WIN
2024-05-25 00:15:00,205.00,-250.00,4,6,AWAY WIN
2024-05-25 00:40:00,176.00,-210.00,3,2,HOME WIN
2024-05-25 01:38:00,-108.00,-108.00,4,10,AWAY WIN
2024-05-25 01:40:00,-180.00,152.00,0,3,AWAY WIN
2024-05-25 01:40:00,148.00,-176.00,3,6,AWAY WIN
2024-05-25 01:40:00,100.00,-118.00,0,8,AWAY WIN
2024-05-25 17:40:00,-130.00,110.00,2,7,AWAY WIN
2024-05-25 18:10:00,-130.00,110.00,5,3,HOME WIN
2024-05-25 20:05:00,134.00,-158.00,4,1,HOME WIN
2024-05-25 20:07:00,120.00,-142.00,3,1,HOME WIN
2024-05-25 20:10:00,-136.00,116.00,3,6,AWAY WIN
2024-05-25 20:10:00,-116.00,-102.00,4,7,AWAY WIN
2024-05-25 23:15:00,-190.00,148.00,7,6,HOME WIN
2024-05-25 23:17:15,122.00,-154.00,3,1,HOME WIN
2024-05-26 01:10:00,194.00,-235.00,4,8,AWAY WIN
2024-05-26 01:38:00,122.00,-144.00,3,4,AWAY WIN
2024-05-26 01:40:00,-126.00,108.00,1,4,AWAY WIN
2024-05-26 02:10:00,-188.00,158.00,3,2,HOME WIN
2024-05-26 15:35:00,108.00,-126.00,14,11,HOME WIN
2024-05-26 17:35:00,176.00,-210.00,1,8,AWAY WIN
2024-05-26 17:40:00,-118.00,100.00,4,1,HOME WIN
2024-05-26 17:40:00,102.00,-120.00,4,3,HOME WIN
2024-05-26 18:10:00,140.00,-166.00,1,4,AWAY WIN
2024-05-26 19:10:00,184.00,-220.00,5,2,HOME WIN
2024-05-26 20:07:00,-102.00,-116.00,4,5,AWAY WIN
2024-05-26 20:07:00,136.00,-162.00,2,5,AWAY WIN
2024-05-26 20:10:00,106.00,-124.00,5,2,HOME WIN
2024-05-27 00:20:00,-142.00,120.00,4,3,HOME WIN
2024-05-27 17:05:00,-162.00,136.00,11,3,HOME WIN
2024-05-27 18:10:00,168.00,-200.00,1,5,AWAY WIN
2024-05-27 18:10:00,-154.00,130.00,6,5,HOME WIN
2024-05-27 20:10:00,-198.00,166.00,4,8,AWAY WIN
2024-05-27 20:10:00,-106.00,-110.00,5,1,HOME WIN
2024-05-27 20:10:00,-124.00,106.00,3,1,HOME WIN
2024-05-27 20:10:00,122.00,-144.00,8,6,HOME WIN
2024-05-27 21:06:31,-6000.00,2300.00,8,4,HOME WIN
2024-05-27 22:42:26,-215.00,168.00,2,1,HOME WIN
2024-05-28 01:40:00,108.00,-126.00,3,2,HOME WIN
2024-05-28 22:35:00,100.00,-128.00,3,8,AWAY WIN
2024-05-28 22:41:00,520.00,-850.00,1,7,AWAY WIN
2024-05-28 22:50:00,-192.00,150.00,0,3,AWAY WIN
2024-05-28 23:20:00,-280.00,205.00,2,0,HOME WIN
2024-05-28 23:40:08,-180.00,140.00,3,6,AWAY WIN
2024-05-28 23:40:51,-400.00,270.00,4,2,HOME WIN
2024-05-28 23:41:42,150.00,-192.00,0,3,AWAY WIN
2024-05-29 00:05:00,-130.00,110.00,4,2,HOME WIN
2024-05-29 00:20:00,184.00,-220.00,2,7,AWAY WIN
2024-05-29 00:40:00,112.00,-132.00,7,13,AWAY WIN
2024-05-29 01:38:00,154.00,-184.00,4,3,HOME WIN
2024-05-29 01:40:00,-130.00,110.00,4,2,HOME WIN
2024-05-29 01:40:00,-136.00,116.00,4,0,HOME WIN
2024-05-29 01:45:00,164.00,-196.00,1,0,HOME WIN
2024-05-29 19:45:00,114.00,-134.00,1,6,AWAY WIN
2024-05-29 20:10:00,116.00,-136.00,3,10,AWAY WIN
2024-05-29 20:10:00,-164.00,138.00,1,9,AWAY WIN
2024-05-29 22:35:00,-4500.00,1600.00,6,1,HOME WIN
2024-05-29 22:50:00,-152.00,120.00,4,3,HOME WIN
2024-05-29 23:20:00,-160.00,126.00,2,7,AWAY WIN
2024-05-29 23:40:00,-260.00,190.00,10,6,HOME WIN
2024-05-29 23:40:00,156.00,-200.00,1,3,AWAY WIN
2024-05-29 23:40:00,-156.00,122.00,1,6,AWAY WIN
2024-05-30 00:40:00,128.00,-152.00,7,4,HOME WIN
2024-05-30 01:38:00,176.00,-210.00,1,2,AWAY WIN
2024-05-30 01:40:00,-112.00,-104.00,2,1,HOME WIN
2024-05-30 17:10:00,-110.00,-106.00,6,4,HOME WIN
2024-05-30 17:10:00,-130.00,110.00,7,6,HOME WIN
2024-05-30 20:10:00,-134.00,114.00,0,4,AWAY WIN
2024-05-30 23:10:00,-122.00,-106.00,3,2,HOME WIN
2024-05-30 23:21:15,-190.00,148.00,1,3,AWAY WIN
2024-05-30 23:22:25,-134.00,106.00,0,5,AWAY WIN
2024-05-31 01:38:00,146.00,-174.00,3,8,AWAY WIN
