commence_time,last_home_odds,last_away_odds,last_total,last_over_odds,last_under_odds,home_score,away_score,total_runs,result,ou_result
2023-04-20 17:35:00,-124.00,106.00,9.0,1.88,1.94,11,5,16,HOME WIN,OVER
2023-04-20 20:05:00,-152.00,128.00,8.5,1.95,1.87,9,3,12,HOME WIN,OVER
2023-04-20 22:35:00,-4500.00,1650.00,6.5,1.78,2.00,4,3,7,HOME WIN,OVER
2023-04-20 22:40:00,180.00,-235.00,6.5,2.00,1.78,0,5,5,AWAY WIN,UNDER
2023-04-21 00:05:00,-104.00,-112.00,11.0,1.82,2.00,2,6,8,AWAY WIN,UNDER
2023-04-21 01:40:00,122.00,-144.00,10.0,1.85,1.96,5,7,12,AWAY WIN,OVER
2023-04-21 01:45:00,104.00,-122.00,8.5,1.96,1.85,4,9,13,AWAY WIN,OVER
2023-04-21 18:20:00,138.00,-164.00,9.5,2.00,1.82,13,0,13,HOME WIN,OVER
2023-04-21 22:35:00,-124.00,-102.00,7.5,2.02,1.77,4,2,6,HOME WIN,UNDER
2023-04-21 22:40:00,245.00,-340.00,16.5,1.85,1.93,8,7,15,HOME WIN,UNDER
2023-04-21 23:05:00,-215.00,166.00,5.5,2.02,1.77,2,1,3,HOME WIN,UNDER
2023-04-21 23:05:00,178.00,-230.00,8.5,1.76,2.04,4,3,7,HOME WIN,UNDER
2023-04-21 23:05:00,118.00,-150.00,8.5,1.94,1.83,1,6,7,AWAY WIN,UNDER
2023-04-21 23:20:00,-800.00,480.00,11.5,1.78,2.00,4,6,10,AWAY WIN,UNDER
2023-04-22 00:05:00,-240.00,198.00,8.5,1.91,1.91,4,5,9,AWAY WIN,OVER
2023-04-22 00:10:00,-172.00,144.00,8.5,1.83,1.98,3,5,8,AWAY WIN,UNDER
2023-04-22 00:10:00,-245.00,200.00,7.5,1.89,1.93,2,3,5,AWAY WIN,UNDER
2023-04-22 01:38:00,-255.00,210.00,8.5,1.88,1.94,2,0,2,HOME WIN,UNDER
2023-04-22 01:40:00,-104.00,-112.00,9.5,1.94,1.88,9,0,9,HOME WIN,UNDER
2023-04-22 02:10:00,-130.00,110.00,8.0,1.91,1.91,5,2,7,HOME WIN,UNDER
2023-04-22 02:15:00,-116.00,-102.00,8.5,1.82,2.00,0,7,7,AWAY WIN,UNDER
2023-04-22 17:05:00,-162.00,136.00,7.5,1.95,1.87,3,2,5,HOME WIN,UNDER
2023-04-22 18:10:00,-275.00,225.00,7.5,2.00,1.82,4,10,14,AWAY WIN,OVER
2023-04-22 19:05:00,-168.00,142.00,9.5,1.89,1.93,4,3,7,HOME WIN,UNDER
2023-04-22 20:05:00,-172.00,144.00,7.0,1.83,1.98,4,3,7,HOME WIN,PUSH
2023-04-22 20:05:00,-126.00,108.00,8.5,1.95,1.87,7,4,11,HOME WIN,OVER
2023-04-22 23:00:11,-410.00,280.00,5.5,1.74,2.06,2,1,3,HOME WIN,UNDER
2023-04-22 23:04:58,-380.00,270.00,6.5,1.82,1.96,5,1,6,HOME WIN,UNDER
2023-04-22 23:05:00,-1300.00,690.00,13.5,1.77,2.02,18,3,21,HOME WIN,OVER
2023-04-22 23:10:00,-800.00,490.00,8.5,2.04,1.76,5,4,9,HOME WIN,OVER
2023-04-22 23:19:35,100.00,-128.00,6.5,1.74,2.06,3,6,9,AWAY WIN,OVER
2023-04-23 00:10:00,126.00,-148.00,9.5,2.00,1.82,3,5,8,AWAY WIN,UNDER
2023-04-23 00:10:00,-134.00,116.00,7.5,1.85,1.96,2,3,5,AWAY WIN,UNDER
2023-04-23 01:07:00,-178.00,150.00,9.5,1.89,1.93,8,11,19,AWAY WIN,OVER
2023-04-23 01:40:00,-164.00,138.00,7.5,1.91,1.91,5,4,9,HOME WIN,OVER
2023-04-23 16:05:00,-290.00,235.00,9.0,1.91,1.91,9,3,12,HOME WIN,OVER
2023-04-23 17:30:00,-148.00,126.00,8.5,1.95,1.87,2,5,7,AWAY WIN,UNDER
2023-04-23 17:35:00,-166.00,140.00,8.0,1.88,1.94,2,1,3,HOME WIN,UNDER
2023-04-23 17:35:00,-108.00,-108.00,8.5,1.87,1.95,2,0,2,HOME WIN,UNDER
2023-04-23 17:35:00,114.00,-134.00,8.5,1.82,2.00,1,5,6,AWAY WIN,UNDER
2023-04-23 18:10:00,-172.00,144.00,8.5,1.91,1.91,5,12,17,AWAY WIN,OVER
2023-04-23 18:35:00,-310.00,250.00,7.0,1.85,1.96,5,2,7,HOME WIN,PUSH
2023-04-23 20:07:00,-200.00,168.00,9.5,1.91,1.91,4,3,7,HOME WIN,UNDER
2023-04-23 20:10:00,120.00,-142.00,9.0,1.91,1.91,5,7,12,AWAY WIN,OVER
2023-04-23 20:10:00,100.00,-118.00,8.5,1.96,1.85,3,7,10,AWAY WIN,OVER
2023-04-23 23:10:00,-190.00,148.00,9.5,2.06,1.74,5,4,9,HOME WIN,UNDER
2023-04-24 22:09:31,-200.00,168.00,8.5,2.24,1.63,0,6,6,AWAY WIN,UNDER
2023-04-24 22:35:00,-550.00,340.00,13.5,2.00,1.78,5,4,9,HOME WIN,UNDER
2023-04-24 22:39:54,-1450.00,750.00,13.5,1.83,1.94,8,3,11,HOME WIN,UNDER
2023-04-24 22:40:00,240.00,-340.00,14.5,1.74,2.06,7,6,13,HOME WIN,UNDER
2023-04-24 23:07:00,198.00,-260.00,7.5,1.90,1.87,5,2,7,HOME WIN,UNDER
2023-04-24 23:20:00,-310.00,220.00,5.5,1.90,1.87,11,0,11,HOME WIN,OVER
2023-04-24 23:40:00,-160.00,126.00,8.5,2.06,1.74,2,4,6,AWAY WIN,UNDER
2023-04-24 23:40:00,-200.00,154.00,6.5,1.83,1.94,6,1,7,HOME WIN,OVER
2023-04-25 01:38:00,-215.00,180.00,10.0,1.93,1.89,10,11,21,AWAY WIN,OVER
2023-04-25 01:40:00,-156.00,132.00,10.0,1.89,1.93,5,4,9,HOME WIN,UNDER
2023-04-25 01:45:00,-108.00,-108.00,8.0,1.96,1.85,4,0,4,HOME WIN,UNDER
2023-04-25 22:10:00,1000.00,-2000.00,7.5,1.68,2.14,1,5,6,AWAY WIN,UNDER
2023-04-25 22:35:00,2400.00,-6000.00,11.5,2.16,1.68,6,8,14,AWAY WIN,OVER
2023-04-25 22:36:31,-3000.00,1260.00,13.5,1.98,1.80,7,8,15,AWAY WIN,OVER
2023-04-25 22:39:52,156.00,-205.00,5.5,1.96,1.82,0,5,5,AWAY WIN,UNDER
2023-04-25 22:40:32,860.00,-1600.00,9.5,1.83,1.94,7,6,13,HOME WIN,OVER
2023-04-25 22:42:23,220.00,-300.00,6.5,1.94,1.83,3,5,8,AWAY WIN,OVER
2023-04-25 23:07:00,-1250.00,630.00,9.5,1.88,1.88,7,0,7,HOME WIN,UNDER
2023-04-25 23:10:00,138.00,-176.00,7.5,1.74,2.06,0,5,5,AWAY WIN,UNDER
2023-04-25 23:19:56,-260.00,194.00,8.5,2.00,1.78,7,4,11,HOME WIN,OVER
2023-04-25 23:39:47,-130.00,104.00,6.5,1.78,2.00,6,0,6,HOME WIN,UNDER
2023-04-25 23:40:00,-225.00,172.00,8.5,2.04,1.76,3,4,7,AWAY WIN,UNDER
2023-04-25 23:42:05,116.00,-148.00,7.5,2.16,1.68,6,2,8,HOME WIN,OVER
2023-04-26 01:38:00,-180.00,152.00,9.0,1.91,1.91,5,3,8,HOME WIN,UNDER
2023-04-26 01:40:00,-142.00,120.00,9.5,1.85,1.96,4,5,9,AWAY WIN,UNDER
2023-04-26 01:45:00,-116.00,-102.00,9.5,1.93,1.89,5,4,9,HOME WIN,UNDER
2023-04-26 16:35:00,104.00,-122.00,9.0,2.04,1.78,5,3,8,HOME WIN,UNDER
2023-04-26 17:05:00,-118.00,100.00,8.5,1.95,1.87,6,2,8,HOME WIN,UNDER
2023-04-26 17:07:00,-166.00,140.00,9.5,1.83,1.98,8,0,8,HOME WIN,UNDER
2023-04-26 17:10:00,-126.00,108.00,8.0,1.91,1.91,6,12,18,AWAY WIN,OVER
2023-04-26 17:40:00,-225.00,188.00,8.0,1.85,1.96,6,2,8,HOME WIN,PUSH
2023-04-26 19:40:00,-255.00,210.00,8.5,1.91,1.91,2,0,2,HOME WIN,UNDER
2023-04-26 22:35:00,-192.00,150.00,4.5,1.70,2.12,8,1,9,HOME WIN,OVER
2023-04-26 22:40:00,132.00,-168.00,5.5,2.26,1.62,0,1,1,AWAY WIN,UNDER
2023-04-26 22:55:00,215.00,-290.00,13.5,2.04,1.76,6,5,11,HOME WIN,UNDER
2023-04-26 23:10:00,120.00,-152.00,8.5,2.04,1.76,1,4,5,AWAY WIN,UNDER
2023-04-26 23:20:00,188.00,-250.00,7.5,2.06,1.74,6,4,10,HOME WIN,OVER
2023-04-26 23:39:36,-116.00,-102.00,6.5,1.88,1.94,3,5,8,AWAY WIN,OVER
2023-04-27 01:38:00,-260.00,215.00,9.5,1.88,1.94,11,3,14,HOME WIN,OVER
2023-04-27 01:45:00,-112.00,-104.00,8.5,1.82,2.00,7,3,10,HOME WIN,OVER
2023-04-27 16:20:00,-198.00,166.00,8.5,1.88,1.94,4,5,9,AWAY WIN,OVER
2023-04-27 16:35:00,144.00,-172.00,8.0,1.94,1.88,6,2,8,HOME WIN,PUSH
2023-04-27 17:05:00,-108.00,-108.00,8.5,1.88,1.94,1,0,1,HOME WIN,UNDER
2023-04-27 18:20:00,118.00,-138.00,8.5,1.87,1.95,5,2,7,HOME WIN,UNDER
2023-04-27 19:45:00,-148.00,126.00,8.5,1.93,1.89,0,6,6,AWAY WIN,UNDER
2023-04-27 20:07:00,-335.00,270.00,8.5,1.95,1.87,8,7,15,HOME WIN,OVER
2023-04-27 22:40:00,-550.00,350.00,6.5,1.65,2.22,4,7,11,AWAY WIN,OVER
2023-04-27 23:10:00,540.00,-770.00,10.5,2.00,1.82,5,14,19,AWAY WIN,OVER
2023-04-27 23:10:00,-290.00,215.00,7.5,1.82,1.96,9,8,17,HOME WIN,OVER
2023-04-27 23:40:00,-340.00,275.00,7.5,1.76,2.08,7,1,8,HOME WIN,OVER
2023-04-28 00:05:00,154.00,-184.00,7.5,1.82,2.00,2,4,6,AWAY WIN,UNDER
2023-04-28 22:05:00,-225.00,188.00,13.5,1.87,1.95,8,6,14,HOME WIN,OVER
2023-04-28 22:40:00,-104.00,-112.00,5.5,2.18,1.69,3,2,5,HOME WIN,UNDER
2023-04-28 23:07:00,-116.00,-108.00,8.5,1.88,1.88,3,2,5,HOME WIN,UNDER
2023-04-28 23:10:00,220.00,-310.00,10.5,1.82,1.96,2,5,7,AWAY WIN,UNDER
2023-04-28 23:10:00,-146.00,116.00,8.5,1.72,2.08,2,3,5,AWAY WIN,UNDER
2023-04-29 00:05:00,-235.00,194.00,7.0,1.91,1.91,5,2,7,HOME WIN,PUSH
2023-04-29 00:10:00,-146.00,124.00,7.5,2.00,1.82,1,3,4,AWAY WIN,UNDER
2023-04-29 00:10:00,-134.00,114.00,9.0,1.82,2.00,2,1,3,HOME WIN,UNDER
2023-04-29 00:40:00,106.00,-124.00,10.5,1.83,1.98,1,9,10,AWAY WIN,UNDER
2023-04-29 01:40:00,-102.00,-116.00,9.0,1.91,1.91,7,11,18,AWAY WIN,OVER
2023-04-29 02:10:00,-138.00,118.00,8.5,1.83,1.98,7,3,10,HOME WIN,OVER
2023-04-29 18:10:00,-230.00,190.00,7.5,1.83,1.98,2,3,5,AWAY WIN,UNDER
2023-04-29 21:10:00,-120.00,102.00,7.5,2.24,1.64,1,6,7,AWAY WIN,UNDER
2023-04-29 22:05:00,-116.00,-102.00,22.5,1.72,2.12,16,11,27,HOME WIN,OVER
2023-04-29 23:05:00,-182.00,142.00,5.5,2.24,1.64,2,0,2,HOME WIN,UNDER
2023-04-29 23:10:00,-230.00,178.00,8.5,1.68,2.14,3,12,15,AWAY WIN,OVER
2023-04-29 23:10:00,-166.00,130.00,5.5,1.85,1.93,7,5,12,HOME WIN,OVER
2023-04-30 00:10:00,-116.00,-102.00,12.0,1.94,1.88,4,11,15,AWAY WIN,OVER
2023-04-30 01:10:00,-156.00,132.00,8.0,1.98,1.83,1,0,1,HOME WIN,UNDER
2023-04-30 16:05:00,126.00,-148.00,8.0,1.88,1.94,4,3,7,HOME WIN,UNDER
2023-04-30 17:35:00,-134.00,114.00,9.0,1.83,1.98,7,1,8,HOME WIN,UNDER
2023-04-30 17:35:00,114.00,-134.00,8.5,1.82,2.00,7,2,9,HOME WIN,OVER
2023-04-30 17:37:00,-168.00,142.00,9.0,1.91,1.91,8,10,18,AWAY WIN,OVER
2023-04-30 17:40:00,122.00,-144.00,8.5,1.95,1.87,3,5,8,AWAY WIN,UNDER
2023-04-30 18:10:00,158.00,-188.00,9.0,1.91,1.91,12,9,21,HOME WIN,OVER
2023-04-30 18:10:00,-205.00,172.00,7.5,1.91,1.91,8,4,12,HOME WIN,OVER
2023-04-30 18:10:00,-118.00,100.00,9.0,1.82,2.00,0,3,3,AWAY WIN,UNDER
2023-04-30 18:35:00,-102.00,-116.00,8.0,1.94,1.88,15,2,17,HOME WIN,OVER
2023-04-30 19:10:00,110.00,-130.00,12.0,1.91,1.91,12,4,16,HOME WIN,OVER
2023-04-30 20:05:00,-142.00,120.00,17.5,1.98,1.83,6,4,10,HOME WIN,UNDER
2023-04-30 20:07:00,130.00,-154.00,8.5,1.95,1.87,5,4,9,HOME WIN,OVER
2023-04-30 20:10:00,-138.00,118.00,9.5,1.89,1.93,6,3,9,HOME WIN,UNDER
2023-04-30 23:09:55,-400.00,280.00,9.5,2.06,1.74,4,3,7,HOME WIN,UNDER
2023-05-01 23:05:00,172.00,-225.00,8.5,1.78,2.00,1,5,6,AWAY WIN,UNDER
2023-05-01 23:05:00,-500.00,385.00,6.5,1.78,2.04,2,3,5,AWAY WIN,UNDER
2023-05-01 23:10:00,138.00,-174.00,13.5,2.06,1.74,6,5,11,HOME WIN,UNDER
2023-05-02 00:10:00,-198.00,166.00,8.5,1.85,1.96,7,3,10,HOME WIN,OVER
2023-05-02 01:40:00,-210.00,176.00,8.5,1.87,1.95,8,3,11,HOME WIN,OVER
2023-05-02 02:10:00,-164.00,138.00,8.5,1.85,1.96,13,4,17,HOME WIN,OVER
2023-05-02 22:40:00,590.00,-1000.00,7.5,1.96,1.82,0,6,6,AWAY WIN,UNDER
2023-05-02 22:40:00,-370.00,260.00,5.5,2.16,1.68,4,1,5,HOME WIN,UNDER
2023-05-02 23:05:00,-152.00,120.00,6.5,1.96,1.82,4,1,5,HOME WIN,UNDER
2023-05-02 23:05:00,154.00,-200.00,6.5,1.67,2.18,4,2,6,HOME WIN,UNDER
2023-05-02 23:10:00,-240.00,186.00,8.5,2.00,1.78,7,6,13,HOME WIN,OVER
2023-05-02 23:10:00,108.00,-136.00,5.5,2.00,1.78,3,2,5,HOME WIN,UNDER
2023-05-02 23:40:00,-110.00,-116.00,8.5,1.77,2.02,7,11,18,AWAY WIN,OVER
2023-05-02 23:45:00,-116.00,-110.00,9.5,2.02,1.77,1,5,6,AWAY WIN,UNDER
2023-05-03 00:05:00,130.00,-154.00,8.0,1.95,1.87,6,4,10,HOME WIN,OVER
2023-05-03 00:10:00,-205.00,172.00,8.0,1.87,1.95,0,2,2,AWAY WIN,UNDER
2023-05-03 00:40:00,142.00,-168.00,11.0,1.91,1.91,3,2,5,HOME WIN,UNDER
2023-05-03 01:40:00,-200.00,168.00,8.5,1.94,1.88,1,2,3,AWAY WIN,UNDER
2023-05-03 01:40:00,114.00,-134.00,8.0,1.91,1.91,1,2,3,AWAY WIN,UNDER
2023-05-03 02:10:00,-154.00,130.00,8.0,1.95,1.87,13,1,14,HOME WIN,OVER
2023-05-03 18:10:00,-166.00,140.00,7.5,1.91,1.91,2,4,6,AWAY WIN,UNDER
2023-05-03 20:10:00,-250.00,205.00,9.0,1.91,1.91,7,1,8,HOME WIN,UNDER
2023-05-03 22:39:46,-1600.00,850.00,7.5,1.88,1.88,8,1,9,HOME WIN,OVER
2023-05-03 22:40:00,720.00,-1350.00,18.5,2.06,1.74,6,14,20,AWAY WIN,OVER
2023-05-03 22:40:00,-1450.00,770.00,11.5,2.08,1.72,8,1,9,HOME WIN,UNDER
2023-05-03 23:05:00,146.00,-186.00,7.5,2.20,1.65,2,1,3,HOME WIN,UNDER
2023-05-03 23:05:00,290.00,-410.00,6.5,1.64,2.22,4,3,7,HOME WIN,OVER
2023-05-03 23:10:00,235.00,-330.00,8.5,1.93,1.85,8,3,11,HOME WIN,OVER
2023-05-03 23:10:00,-122.00,-104.00,11.5,1.83,1.96,6,4,10,HOME WIN,UNDER
2023-05-03 23:40:00,-104.00,-122.00,7.5,1.98,1.80,6,0,6,HOME WIN,UNDER
2023-05-03 23:45:00,-116.00,-110.00,7.5,2.02,1.77,4,6,10,AWAY WIN,OVER
2023-05-04 00:40:00,-102.00,-116.00,12.0,1.93,1.89,7,1,8,HOME WIN,UNDER
2023-05-04 01:40:00,164.00,-196.00,8.0,1.95,1.87,2,7,9,AWAY WIN,OVER
2023-05-04 17:10:00,160.00,-190.00,7.5,1.87,1.95,2,0,2,HOME WIN,UNDER
2023-05-04 17:10:00,-205.00,172.00,8.0,1.87,1.95,3,2,5,HOME WIN,UNDER
2023-05-04 17:15:00,-136.00,116.00,9.0,2.00,1.82,7,11,18,AWAY WIN,OVER
2023-05-04 18:10:00,138.00,-164.00,9.5,1.91,1.91,10,13,23,AWAY WIN,OVER
2023-05-04 18:10:00,112.00,-132.00,7.5,1.82,2.00,3,7,10,AWAY WIN,OVER
2023-05-04 19:10:00,130.00,-154.00,12.0,1.91,1.91,9,6,15,HOME WIN,OVER
2023-05-04 19:37:00,205.00,-250.00,8.5,1.95,1.87,3,5,8,AWAY WIN,UNDER
2023-05-04 22:10:00,-1000.00,580.00,16.5,2.04,1.76,11,5,16,HOME WIN,UNDER
2023-05-05 18:20:00,-168.00,142.00,9.0,1.94,1.88,4,1,5,HOME WIN,UNDER
2023-05-05 22:35:00,1400.00,-3000.00,7.5,1.87,1.90,0,4,4,AWAY WIN,UNDER
2023-05-05 22:40:00,-128.00,100.00,10.5,1.94,1.83,4,5,9,AWAY WIN,UNDER
2023-05-05 22:40:00,-3500.00,1550.00,7.5,2.14,1.68,5,4,9,HOME WIN,OVER
2023-05-05 23:05:00,120.00,-152.00,7.5,1.88,1.87,3,5,8,AWAY WIN,OVER
2023-05-05 23:09:58,-136.00,106.00,5.5,2.14,1.68,0,2,2,AWAY WIN,UNDER
2023-05-05 23:10:00,-225.00,172.00,5.5,2.16,1.68,1,0,1,HOME WIN,UNDER
2023-05-05 23:20:00,-320.00,230.00,7.5,1.96,1.82,4,9,13,AWAY WIN,OVER
2023-05-06 00:10:00,-142.00,120.00,9.5,1.85,1.96,8,12,20,AWAY WIN,OVER
2023-05-06 00:15:00,-240.00,198.00,8.0,1.88,1.94,4,5,9,AWAY WIN,OVER
2023-05-06 01:38:00,-134.00,114.00,9.5,1.98,1.83,5,4,9,HOME WIN,UNDER
2023-05-06 01:40:00,-190.00,160.00,9.0,1.82,2.00,3,1,4,HOME WIN,UNDER
2023-05-06 01:40:00,100.00,-118.00,7.5,1.88,1.94,5,2,7,HOME WIN,UNDER
2023-05-06 02:10:00,-136.00,116.00,7.0,2.00,1.82,4,6,10,AWAY WIN,OVER
2023-05-06 02:15:00,110.00,-130.00,8.0,1.95,1.87,6,4,10,HOME WIN,OVER
2023-05-06 18:15:00,-215.00,180.00,8.5,1.87,1.95,5,6,11,AWAY WIN,OVER
2023-05-06 18:20:00,-172.00,144.00,9.5,1.91,1.91,4,2,6,HOME WIN,UNDER
2023-05-06 20:10:00,-220.00,184.00,8.5,1.95,1.87,2,5,7,AWAY WIN,UNDER
2023-05-06 20:10:00,-190.00,160.00,7.5,1.91,1.91,2,3,5,AWAY WIN,UNDER
2023-05-06 22:10:00,-370.00,260.00,7.5,2.28,1.61,4,3,7,HOME WIN,UNDER
2023-05-06 22:35:00,128.00,-152.00,11.5,2.14,1.68,2,8,10,AWAY WIN,UNDER
2023-05-06 22:40:00,178.00,-230.00,9.5,1.87,1.90,5,3,8,HOME WIN,UNDER
2023-05-06 23:10:00,110.00,-140.00,12.5,1.78,2.00,4,5,9,AWAY WIN,UNDER
2023-05-06 23:15:00,-270.00,200.00,6.5,2.04,1.76,5,4,9,HOME WIN,OVER
2023-05-06 23:15:00,-360.00,250.00,7.5,1.96,1.82,4,7,11,AWAY WIN,OVER
2023-05-06 23:15:00,-350.00,250.00,7.5,2.12,1.70,4,1,5,HOME WIN,UNDER
2023-05-07 00:10:00,-130.00,110.00,9.5,1.95,1.87,8,7,15,HOME WIN,OVER
2023-05-07 00:40:00,-126.00,108.00,8.5,1.88,1.94,1,2,3,AWAY WIN,UNDER
2023-05-07 01:07:00,-110.00,-106.00,8.5,1.91,1.91,1,10,11,AWAY WIN,OVER
2023-05-07 01:40:00,102.00,-120.00,8.5,1.87,1.95,7,5,12,HOME WIN,OVER
2023-05-07 15:35:00,-162.00,136.00,9.5,1.87,1.95,3,2,5,HOME WIN,UNDER
2023-05-07 17:35:00,-132.00,112.00,9.5,1.95,1.87,6,1,7,HOME WIN,UNDER
2023-05-07 17:35:00,112.00,-132.00,9.0,1.91,1.91,1,10,11,AWAY WIN,OVER
2023-05-07 17:40:00,114.00,-134.00,8.0,1.89,1.93,2,0,2,HOME WIN,UNDER
2023-05-07 17:40:00,-210.00,176.00,8.5,1.82,2.00,6,13,19,AWAY WIN,OVER
2023-05-07 18:10:00,-110.00,-106.00,10.0,1.98,1.83,5,1,6,HOME WIN,UNDER
2023-05-07 18:20:00,100.00,-118.00,8.0,1.87,1.95,4,5,9,AWAY WIN,OVER
2023-05-07 20:07:00,-120.00,102.00,9.5,1.91,1.91,8,16,24,AWAY WIN,OVER
2023-05-07 20:10:00,-162.00,136.00,9.0,1.82,2.00,8,9,17,AWAY WIN,OVER
2023-05-07 20:10:00,-126.00,108.00,9.5,1.91,1.91,4,17,21,AWAY WIN,OVER
2023-05-07 20:10:00,-120.00,102.00,8.5,1.91,1.91,3,1,4,HOME WIN,UNDER
2023-05-07 23:10:00,-400.00,270.00,7.5,1.98,1.80,2,5,7,AWAY WIN,UNDER
2023-05-08 22:10:00,194.00,-260.00,10.5,1.62,2.26,2,6,8,AWAY WIN,UNDER
2023-05-08 22:35:00,136.00,-174.00,5.5,2.04,1.76,0,3,3,AWAY WIN,UNDER
2023-05-08 22:35:00,-205.00,158.00,3.5,2.30,1.60,2,0,2,HOME WIN,UNDER
2023-05-08 23:05:00,-186.00,144.00,5.5,2.00,1.78,7,2,9,HOME WIN,OVER
2023-05-08 23:39:42,-160.00,126.00,6.5,1.76,2.04,1,3,4,AWAY WIN,UNDER
2023-05-08 23:40:00,-122.00,-106.00,7.5,1.98,1.80,9,3,12,HOME WIN,OVER
2023-05-09 00:40:00,-142.00,112.00,8.5,1.90,1.87,12,5,17,HOME WIN,OVER
2023-05-09 01:38:00,108.00,-126.00,9.0,1.95,1.87,6,4,10,HOME WIN,OVER
2023-05-09 01:40:00,-205.00,172.00,8.5,1.95,1.87,5,2,7,HOME WIN,UNDER
2023-05-09 01:40:00,-190.00,160.00,7.5,1.88,1.94,1,2,3,AWAY WIN,UNDER
2023-05-09 01:45:00,-230.00,190.00,8.5,1.87,1.95,1,5,6,AWAY WIN,UNDER
2023-05-09 22:10:22,-370.00,260.00,3.5,2.24,1.63,2,0,2,HOME WIN,UNDER
2023-05-09 22:35:00,310.00,-450.00,10.5,1.68,2.14,1,10,11,AWAY WIN,OVER
2023-05-09 22:36:16,-400.00,280.00,9.5,2.14,1.68,4,2,6,HOME WIN,UNDER
2023-05-09 22:40:00,-480.00,330.00,10.5,1.88,1.88,7,6,13,HOME WIN,OVER
2023-05-09 22:42:35,-320.00,225.00,8.5,2.08,1.74,8,4,12,HOME WIN,OVER
2023-05-09 23:10:01,-190.00,148.00,7.5,2.06,1.74,10,5,15,HOME WIN,OVER
2023-05-09 23:20:00,-1200.00,680.00,12.5,1.80,1.98,9,3,12,HOME WIN,UNDER
2023-05-09 23:39:16,-225.00,172.00,9.5,1.76,2.04,4,6,10,AWAY WIN,OVER
2023-05-09 23:40:00,176.00,-230.00,11.5,2.02,1.77,2,6,8,AWAY WIN,UNDER
2023-05-09 23:40:00,-128.00,100.00,7.5,1.87,1.93,1,6,7,AWAY WIN,UNDER
2023-05-10 01:38:00,-142.00,120.00,7.5,1.87,1.95,1,3,4,AWAY WIN,UNDER
2023-05-10 01:40:00,-110.00,-106.00,9.0,1.85,1.96,2,6,8,AWAY WIN,UNDER
2023-05-10 01:40:00,126.00,-148.00,9.0,2.00,1.82,2,4,6,AWAY WIN,UNDER
2023-05-10 01:40:00,-162.00,136.00,7.0,1.81,2.02,5,0,5,HOME WIN,UNDER
2023-05-10 01:45:00,-245.00,200.00,8.0,1.83,1.98,4,1,5,HOME WIN,UNDER
2023-05-10 16:35:00,-148.00,126.00,8.5,1.83,1.98,3,4,7,AWAY WIN,UNDER
2023-05-10 16:35:00,-250.00,205.00,9.5,1.96,1.85,11,3,14,HOME WIN,OVER
2023-05-10 17:10:00,-130.00,110.00,7.5,1.95,1.87,0,5,5,AWAY WIN,UNDER
2023-05-10 17:40:00,138.00,-164.00,8.0,1.91,1.91,1,8,9,AWAY WIN,OVER
2023-05-10 19:40:00,-164.00,138.00,8.5,1.88,1.94,4,5,9,AWAY WIN,OVER
2023-05-10 19:45:00,-164.00,138.00,9.0,1.91,1.91,6,11,17,AWAY WIN,OVER
2023-05-10 20:05:00,-120.00,102.00,8.5,1.95,1.87,2,1,3,HOME WIN,UNDER
2023-05-10 20:07:00,102.00,-120.00,9.5,1.95,1.87,4,5,9,AWAY WIN,UNDER
2023-05-10 22:35:00,-116.00,-110.00,4.5,1.98,1.80,2,1,3,HOME WIN,UNDER
2023-05-10 22:39:53,240.00,-340.00,8.5,2.04,1.76,1,2,3,AWAY WIN,UNDER
2023-05-10 23:19:23,-225.00,172.00,6.5,1.71,2.10,2,5,7,AWAY WIN,OVER
2023-05-10 23:39:52,132.00,-168.00,7.5,2.02,1.77,10,4,14,HOME WIN,OVER
2023-05-10 23:40:00,-192.00,150.00,10.5,1.96,1.82,9,1,10,HOME WIN,UNDER
2023-05-10 23:40:00,-215.00,168.00,8.5,1.87,1.90,4,3,7,HOME WIN,UNDER
2023-05-11 17:10:00,102.00,-120.00,8.5,2.00,1.82,5,3,8,HOME WIN,UNDER
2023-05-11 18:10:00,-116.00,-102.00,9.5,1.95,1.87,4,3,7,HOME WIN,UNDER
2023-05-11 23:05:00,-158.00,124.00,4.5,1.63,2.24,2,8,10,AWAY WIN,OVER
2023-05-12 01:40:00,124.00,-146.00,9.5,1.95,1.87,2,6,8,AWAY WIN,UNDER
2023-05-12 01:40:00,230.00,-280.00,8.5,1.83,1.98,0,4,4,AWAY WIN,UNDER
2023-05-12 22:40:21,116.00,-148.00,6.5,1.74,2.06,4,7,11,AWAY WIN,OVER
2023-05-12 22:40:36,2500.00,-6000.00,10.5,1.90,1.87,2,9,11,AWAY WIN,OVER
2023-05-12 23:06:06,-172.00,134.00,8.5,1.96,1.82,2,3,5,AWAY WIN,UNDER
2023-05-12 23:06:16,-136.00,106.00,7.5,1.88,1.88,6,3,9,HOME WIN,OVER
2023-05-12 23:07:51,-104.00,-122.00,4.5,2.22,1.64,3,0,3,HOME WIN,UNDER
2023-05-12 23:07:59,-106.00,-120.00,9.5,1.94,1.83,6,5,11,HOME WIN,OVER
2023-05-12 23:10:13,-450.00,310.00,7.5,1.82,1.96,4,5,9,AWAY WIN,OVER
2023-05-12 23:10:50,188.00,-250.00,8.5,1.70,2.12,6,8,14,AWAY WIN,OVER
